reading_id,meter_id,reading_date,counter_liters,previous_counter_liters,interval_days,run_id,interval_status,consumption_liters
M-0115:2026-07-08,M-0115,2026-07-08,354611,353821,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,790
M-0115:2026-07-09,M-0115,2026-07-09,355480,354611,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,869
M-0115:2026-07-10,M-0115,2026-07-10,356369,355480,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,889
M-0115:2026-07-11,M-0115,2026-07-11,357301,356369,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,932
M-0115:2026-07-12,M-0115,2026-07-12,358268,357301,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,967
M-0115:2026-07-13,M-0115,2026-07-13,358995,358268,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,727
M-0115:2026-07-14,M-0115,2026-07-14,359954,358995,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,959
M-0115:2026-07-15,M-0115,2026-07-15,360886,359954,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,932
M-0115:2026-07-16,M-0115,2026-07-16,361825,360886,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,939
M-0115:2026-07-17,M-0115,2026-07-17,362622,361825,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,797
M-0115:2026-07-18,M-0115,2026-07-18,363460,362622,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,838
M-0115:2026-07-19,M-0115,2026-07-19,364363,363460,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,903
M-0115:2026-07-20,M-0115,2026-07-20,365417,364363,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,1054
M-0115:2026-07-21,M-0115,2026-07-21,366444,365417,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,1027
M-0115:2026-07-22,M-0115,2026-07-22,367458,366444,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,1014
M-0115:2026-07-23,M-0115,2026-07-23,368484,367458,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,1026
M-0115:2026-07-24,M-0115,2026-07-24,369436,368484,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,952
M-0115:2026-07-25,M-0115,2026-07-25,370325,369436,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,889
M-0115:2026-07-26,M-0115,2026-07-26,371263,370325,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,938
M-0115:2026-07-27,M-0115,2026-07-27,372190,371263,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,927
M-0115:2026-07-28,M-0115,2026-07-28,373097,372190,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,907
M-0115:2026-07-29,M-0115,2026-07-29,373916,373097,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,819
M-0115:2026-07-30,M-0115,2026-07-30,374708,373916,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,792
M-0115:2026-07-31,M-0115,2026-07-31,375765,374708,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,1057
M-0115:2026-08-01,M-0115,2026-08-01,376799,375765,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,1034
M-0115:2026-08-02,M-0115,2026-08-02,377785,376799,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,986
M-0115:2026-08-03,M-0115,2026-08-03,378648,377785,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,863
M-0115:2026-08-04,M-0115,2026-08-04,379521,378648,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,873
M-0115:2026-08-05,M-0115,2026-08-05,380323,379521,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,802
M-0115:2026-08-06,M-0115,2026-08-06,381188,380323,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,865
M-0115:2026-08-07,M-0115,2026-08-07,381964,381188,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,776
M-0115:2026-08-08,M-0115,2026-08-08,383019,381964,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,1055
M-0115:2026-08-09,M-0115,2026-08-09,383968,383019,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,949
M-0115:2026-08-10,M-0115,2026-08-10,384806,383968,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,838
M-0115:2026-08-11,M-0115,2026-08-11,385662,384806,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,856
M-0115:2026-08-12,M-0115,2026-08-12,386421,385662,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,759
M-0115:2026-08-13,M-0115,2026-08-13,387449,386421,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,1028
M-0115:2026-08-14,M-0115,2026-08-14,388462,387449,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,1013
M-0115:2026-08-15,M-0115,2026-08-15,389484,388462,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,1022
M-0115:2026-08-16,M-0115,2026-08-16,390412,389484,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,928
M-0115:2026-08-17,M-0115,2026-08-17,391371,390412,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,959
M-0115:2026-08-18,M-0115,2026-08-18,392095,391371,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,724
M-0115:2026-08-19,M-0115,2026-08-19,392904,392095,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,809
M-0115:2026-08-20,M-0115,2026-08-20,393694,392904,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,790
M-0115:2026-08-21,M-0115,2026-08-21,394711,393694,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,1017
M-0115:2026-08-22,M-0115,2026-08-22,395571,394711,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,860
M-0115:2026-08-23,M-0115,2026-08-23,396485,395571,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,914
M-0115:2026-08-24,M-0115,2026-08-24,397314,396485,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,829
M-0115:2026-08-25,M-0115,2026-08-25,398268,397314,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,954
M-0115:2026-08-26,M-0115,2026-08-26,399128,398268,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,860
M-0115:2026-08-27,M-0115,2026-08-27,400130,399128,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,1002
M-0115:2026-08-28,M-0115,2026-08-28,400995,400130,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,865
M-0115:2026-08-29,M-0115,2026-08-29,401802,400995,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,807
M-0007:2026-06-01,M-0007,2026-06-01,407963,,,46d82b79-61cd-4884-bc2b-56551067447a,initial,
M-0007:2026-06-02,M-0007,2026-06-02,408332,407963,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,369
M-0007:2026-06-03,M-0007,2026-06-03,408692,408332,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,360
M-0007:2026-06-04,M-0007,2026-06-04,408980,408692,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,288
M-0007:2026-06-05,M-0007,2026-06-05,409360,408980,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,380
M-0007:2026-06-06,M-0007,2026-06-06,409751,409360,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,391
M-0007:2026-06-07,M-0007,2026-06-07,410108,409751,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,357
M-0007:2026-06-08,M-0007,2026-06-08,410399,410108,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,291
M-0007:2026-06-09,M-0007,2026-06-09,410808,410399,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,409
M-0007:2026-06-10,M-0007,2026-06-10,411190,410808,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,382
M-0007:2026-06-11,M-0007,2026-06-11,411512,411190,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,322
M-0007:2026-06-12,M-0007,2026-06-12,411845,411512,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,333
M-0007:2026-06-13,M-0007,2026-06-13,412170,411845,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,325
M-0007:2026-06-14,M-0007,2026-06-14,412514,412170,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,344
M-0007:2026-06-15,M-0007,2026-06-15,412835,412514,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,321
M-0007:2026-06-16,M-0007,2026-06-16,413226,412835,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,391
M-0007:2026-06-17,M-0007,2026-06-17,413613,413226,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,387
M-0007:2026-06-18,M-0007,2026-06-18,413902,413613,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,289
M-0007:2026-06-19,M-0007,2026-06-19,414308,413902,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,406
M-0007:2026-06-20,M-0007,2026-06-20,414670,414308,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,362
M-0007:2026-06-21,M-0007,2026-06-21,415058,414670,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,388
M-0007:2026-06-22,M-0007,2026-06-22,415429,415058,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,371
M-0007:2026-06-23,M-0007,2026-06-23,415763,415429,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,334
M-0007:2026-06-24,M-0007,2026-06-24,416138,415763,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,375
M-0007:2026-06-25,M-0007,2026-06-25,416545,416138,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,407
M-0007:2026-06-26,M-0007,2026-06-26,416856,416545,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,311
M-0007:2026-06-27,M-0007,2026-06-27,417241,416856,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,385
M-0007:2026-06-28,M-0007,2026-06-28,417589,417241,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,348
M-0007:2026-06-29,M-0007,2026-06-29,417930,417589,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,341
M-0007:2026-06-30,M-0007,2026-06-30,418264,417930,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,334
M-0007:2026-07-01,M-0007,2026-07-01,418639,418264,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,375
M-0007:2026-07-02,M-0007,2026-07-02,418950,418639,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,311
M-0007:2026-07-03,M-0007,2026-07-03,419341,418950,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,391
M-0007:2026-07-04,M-0007,2026-07-04,419729,419341,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,388
M-0007:2026-07-05,M-0007,2026-07-05,420015,419729,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,286
M-0007:2026-07-06,M-0007,2026-07-06,420410,420015,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,395
M-0007:2026-07-07,M-0007,2026-07-07,420718,420410,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,308
M-0007:2026-07-08,M-0007,2026-07-08,421056,420718,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,338
M-0007:2026-07-09,M-0007,2026-07-09,421414,421056,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,358
M-0007:2026-07-10,M-0007,2026-07-10,421740,421414,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,326
M-0007:2026-07-11,M-0007,2026-07-11,422018,421740,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,278
M-0007:2026-07-12,M-0007,2026-07-12,422409,422018,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,391
M-0007:2026-07-13,M-0007,2026-07-13,422708,422409,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,299
M-0007:2026-07-14,M-0007,2026-07-14,423012,422708,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,304
M-0007:2026-07-15,M-0007,2026-07-15,423396,423012,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,384
M-0007:2026-07-16,M-0007,2026-07-16,423717,423396,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,321
M-0007:2026-07-17,M-0007,2026-07-17,424112,423717,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,395
M-0007:2026-07-18,M-0007,2026-07-18,424483,424112,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,371
M-0007:2026-07-19,M-0007,2026-07-19,424795,424483,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,312
M-0007:2026-07-20,M-0007,2026-07-20,425071,424795,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,276
M-0007:2026-07-21,M-0007,2026-07-21,425475,425071,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,404
M-0007:2026-07-22,M-0007,2026-07-22,425761,425475,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,286
M-0007:2026-07-23,M-0007,2026-07-23,426134,425761,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,373
M-0007:2026-07-24,M-0007,2026-07-24,426475,426134,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,341
M-0007:2026-07-25,M-0007,2026-07-25,426853,426475,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,378
M-0007:2026-07-26,M-0007,2026-07-26,427222,426853,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,369
M-0007:2026-07-27,M-0007,2026-07-27,427585,427222,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,363
M-0007:2026-07-28,M-0007,2026-07-28,427927,427585,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,342
M-0007:2026-07-29,M-0007,2026-07-29,428310,427927,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,383
M-0007:2026-07-30,M-0007,2026-07-30,428597,428310,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,287
M-0007:2026-07-31,M-0007,2026-07-31,428902,428597,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,305
M-0007:2026-08-01,M-0007,2026-08-01,429271,428902,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,369
M-0007:2026-08-02,M-0007,2026-08-02,429587,429271,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,316
M-0007:2026-08-03,M-0007,2026-08-03,429941,429587,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,354
M-0007:2026-08-04,M-0007,2026-08-04,430280,429941,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,339
M-0007:2026-08-05,M-0007,2026-08-05,430627,430280,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,347
M-0007:2026-08-06,M-0007,2026-08-06,430960,430627,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,333
M-0007:2026-08-07,M-0007,2026-08-07,431337,430960,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,377
M-0007:2026-08-08,M-0007,2026-08-08,431657,431337,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,320
M-0007:2026-08-09,M-0007,2026-08-09,432028,431657,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,371
M-0007:2026-08-10,M-0007,2026-08-10,432340,432028,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,312
M-0007:2026-08-11,M-0007,2026-08-11,432649,432340,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,309
M-0007:2026-08-12,M-0007,2026-08-12,432940,432649,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,291
M-0007:2026-08-13,M-0007,2026-08-13,433241,432940,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,301
M-0007:2026-08-14,M-0007,2026-08-14,433532,433241,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,291
M-0007:2026-08-15,M-0007,2026-08-15,433880,433532,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,348
M-0007:2026-08-16,M-0007,2026-08-16,434259,433880,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,379
M-0007:2026-08-17,M-0007,2026-08-17,434559,434259,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,300
M-0007:2026-08-18,M-0007,2026-08-18,434863,434559,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,304
M-0007:2026-08-19,M-0007,2026-08-19,435204,434863,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,341
M-0007:2026-08-20,M-0007,2026-08-20,435578,435204,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,374
M-0007:2026-08-21,M-0007,2026-08-21,435986,435578,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,408
M-0007:2026-08-22,M-0007,2026-08-22,436332,435986,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,346
M-0007:2026-08-23,M-0007,2026-08-23,436645,436332,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,313
M-0007:2026-08-24,M-0007,2026-08-24,436933,436645,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,288
M-0007:2026-08-25,M-0007,2026-08-25,100,436933,1,46d82b79-61cd-4884-bc2b-56551067447a,counter_reset,
M-0007:2026-08-26,M-0007,2026-08-26,406,100,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,306
M-0007:2026-08-27,M-0007,2026-08-27,705,406,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,299
M-0007:2026-08-28,M-0007,2026-08-28,981,705,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,276
M-0007:2026-08-29,M-0007,2026-08-29,1329,981,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,348
M-0008:2026-06-01,M-0008,2026-06-01,247726,,,46d82b79-61cd-4884-bc2b-56551067447a,initial,
M-0008:2026-06-02,M-0008,2026-06-02,247961,247726,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,235
M-0008:2026-06-03,M-0008,2026-06-03,248209,247961,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,248
M-0008:2026-06-04,M-0008,2026-06-04,248405,248209,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,196
M-0008:2026-06-05,M-0008,2026-06-05,248669,248405,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,264
M-0008:2026-06-06,M-0008,2026-06-06,248898,248669,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,229
M-0008:2026-06-07,M-0008,2026-06-07,249162,248898,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,264
M-0008:2026-06-08,M-0008,2026-06-08,249399,249162,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,237
M-0008:2026-06-09,M-0008,2026-06-09,249626,249399,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,227
M-0008:2026-06-10,M-0008,2026-06-10,249851,249626,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,225
M-0008:2026-06-11,M-0008,2026-06-11,250052,249851,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,201
M-0008:2026-06-12,M-0008,2026-06-12,250241,250052,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,189
M-0008:2026-06-13,M-0008,2026-06-13,250512,250241,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,271
M-0008:2026-06-14,M-0008,2026-06-14,250740,250512,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,228
M-0008:2026-06-15,M-0008,2026-06-15,251000,250740,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,260
M-0008:2026-06-16,M-0008,2026-06-16,251221,251000,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,221
M-0008:2026-06-17,M-0008,2026-06-17,251412,251221,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,191
M-0008:2026-06-18,M-0008,2026-06-18,251654,251412,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,242
M-0008:2026-06-19,M-0008,2026-06-19,251843,251654,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,189
M-0008:2026-06-20,M-0008,2026-06-20,252041,251843,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,198
M-0008:2026-06-21,M-0008,2026-06-21,252277,252041,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,236
M-0008:2026-06-22,M-0008,2026-06-22,252489,252277,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,212
M-0008:2026-06-23,M-0008,2026-06-23,252764,252489,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,275
M-0008:2026-06-24,M-0008,2026-06-24,252959,252764,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,195
M-0008:2026-06-25,M-0008,2026-06-25,253213,252959,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,254
M-0008:2026-06-26,M-0008,2026-06-26,253453,253213,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,240
M-0008:2026-06-27,M-0008,2026-06-27,253710,253453,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,257
M-0008:2026-06-28,M-0008,2026-06-28,253915,253710,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,205
M-0008:2026-06-29,M-0008,2026-06-29,254147,253915,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,232
M-0008:2026-06-30,M-0008,2026-06-30,254372,254147,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,225
M-0008:2026-07-01,M-0008,2026-07-01,254597,254372,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,225
M-0008:2026-07-02,M-0008,2026-07-02,254860,254597,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,263
M-0008:2026-07-03,M-0008,2026-07-03,255135,254860,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,275
M-0008:2026-07-04,M-0008,2026-07-04,255347,255135,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,212
M-0008:2026-07-05,M-0008,2026-07-05,255588,255347,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,241
M-0008:2026-07-06,M-0008,2026-07-06,255828,255588,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,240
M-0008:2026-07-07,M-0008,2026-07-07,256080,255828,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,252
M-0008:2026-07-08,M-0008,2026-07-08,256351,256080,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,271
M-0008:2026-07-09,M-0008,2026-07-09,256554,256351,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,203
M-0008:2026-07-10,M-0008,2026-07-10,256757,256554,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,203
M-0008:2026-07-11,M-0008,2026-07-11,257002,256757,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,245
M-0008:2026-07-12,M-0008,2026-07-12,257200,257002,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,198
M-0008:2026-07-13,M-0008,2026-07-13,257400,257200,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,200
M-0008:2026-07-14,M-0008,2026-07-14,257591,257400,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,191
M-0008:2026-07-15,M-0008,2026-07-15,257775,257591,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,184
M-0008:2026-07-16,M-0008,2026-07-16,258000,257775,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,225
M-0008:2026-07-17,M-0008,2026-07-17,258239,258000,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,239
M-0008:2026-07-18,M-0008,2026-07-18,258450,258239,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,211
M-0008:2026-07-19,M-0008,2026-07-19,258655,258450,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,205
M-0008:2026-07-20,M-0008,2026-07-20,258904,258655,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,249
M-0008:2026-07-21,M-0008,2026-07-21,259153,258904,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,249
M-0008:2026-07-22,M-0008,2026-07-22,259379,259153,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,226
M-0008:2026-07-23,M-0008,2026-07-23,259626,259379,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,247
M-0008:2026-07-24,M-0008,2026-07-24,259895,259626,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,269
M-0008:2026-07-25,M-0008,2026-07-25,260151,259895,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,256
M-0008:2026-07-26,M-0008,2026-07-26,260393,260151,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,242
M-0008:2026-07-27,M-0008,2026-07-27,260638,260393,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,245
M-0008:2026-07-28,M-0008,2026-07-28,260908,260638,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,270
M-0008:2026-07-29,M-0008,2026-07-29,261131,260908,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,223
M-0008:2026-07-30,M-0008,2026-07-30,261365,261131,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,234
M-0008:2026-07-31,M-0008,2026-07-31,261609,261365,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,244
M-0008:2026-08-01,M-0008,2026-08-01,261877,261609,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,268
M-0008:2026-08-02,M-0008,2026-08-02,262137,261877,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,260
M-0008:2026-08-03,M-0008,2026-08-03,262328,262137,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,191
M-0008:2026-08-04,M-0008,2026-08-04,262527,262328,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,199
M-0008:2026-08-05,M-0008,2026-08-05,262739,262527,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,212
M-0008:2026-08-06,M-0008,2026-08-06,262992,262739,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,253
M-0008:2026-08-07,M-0008,2026-08-07,263228,262992,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,236
M-0008:2026-08-08,M-0008,2026-08-08,263439,263228,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,211
M-0008:2026-08-09,M-0008,2026-08-09,263634,263439,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,195
M-0008:2026-08-10,M-0008,2026-08-10,263881,263634,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,247
M-0008:2026-08-11,M-0008,2026-08-11,264129,263881,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,248
M-0008:2026-08-12,M-0008,2026-08-12,264400,264129,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,271
M-0008:2026-08-13,M-0008,2026-08-13,264630,264400,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,230
M-0008:2026-08-14,M-0008,2026-08-14,264859,264630,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,229
M-0008:2026-08-15,M-0008,2026-08-15,265050,264859,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,191
M-0008:2026-08-16,M-0008,2026-08-16,265238,265050,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,188
M-0008:2026-08-17,M-0008,2026-08-17,265462,265238,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,224
M-0008:2026-08-18,M-0008,2026-08-18,265676,265462,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,214
M-0008:2026-08-19,M-0008,2026-08-19,265883,265676,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,207
M-0008:2026-08-20,M-0008,2026-08-20,266075,265883,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,192
M-0008:2026-08-21,M-0008,2026-08-21,266347,266075,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,272
M-0008:2026-08-22,M-0008,2026-08-22,266608,266347,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,261
M-0008:2026-08-23,M-0008,2026-08-23,266845,266608,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,237
M-0008:2026-08-24,M-0008,2026-08-24,267116,266845,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,271
